41.078260000000,29.015770000000
41.060780000000,29.010830000000
41.064160000000,29.009970000000
41.085290000000,29.019790000000
41.041840000000,29.002990000000
41.085500000000,29.008710000000
41.085040000000,29.017570000000
41.052210000000,29.033230000000
41.081170000000,29.039800000000
41.085960000000,29.033490000000
41.060720000000,29.011340000000
41.070020000000,29.017650000000
41.080520000000,29.012240000000
41.046150000000,29.012040000000
41.051280000000,29.003100000000
41.054340000000,29.031720000000
41.078260000000,29.015770000000
41.061770000000,29.037880000000
41.061480000000,29.004810000000
41.046830000000,29.003130000000
41.042900000000,29.000040000000
41.045500000000,28.999780000000
41.051280000000,29.003100000000
41.045500000000,28.999780000000
41.059380000000,29.000360000000
41.077080000000,29.031190000000
41.047130000000,29.009110000000
41.079980000000,29.021330000000
41.064160000000,29.009970000000
41.070920000000,29.042000000000
41.083220000000,29.013630000000
41.066040000000,29.007370000000
41.080850000000,29.010360000000
41.043780000000,29.009960000000
41.064160000000,29.009970000000
41.066000000000,29.040690000000
41.086880000000,29.017910000000
41.051750000000,28.990540000000
41.059280000000,29.012050000000
41.079220000000,29.010440000000
41.054610000000,29.027400000000
41.063070000000,29.010960000000
41.075950000000,29.015770000000
41.043780000000,29.009960000000
41.067660000000,29.043050000000
41.056190000000,28.999960000000
41.079190000000,29.045160000000
41.077080000000,29.031190000000
41.057970000000,29.016160000000
41.092640000000,29.018040000000
41.060780000000,29.010830000000
41.077360000000,29.030970000000
41.048580000000,29.021250000000
41.053072478048,28.987209066283
41.083100000000,29.015150000000
41.060780000000,29.010830000000
41.052430000000,28.990450000000
41.063710000000,29.010420000000
41.083290000000,29.028520000000
41.053670000000,28.989390000000
41.076840000000,29.015430000000
41.056950000000,29.012310000000
41.078880000000,29.030180000000
41.067730000000,29.020290000000
41.063070000000,29.010960000000
41.063070000000,29.010960000000
41.045950000000,28.999860000000
41.076840000000,29.015430000000
41.061600000000,29.000460000000
41.064380000000,29.001360000000
41.056890000000,28.987130000000
41.074350000000,29.039250000000
41.051820000000,29.005970000000
41.058420000000,29.007200000000
41.052080000000,29.007210000000
41.078910000000,29.021220000000
41.057180000000,29.030470000000
41.066040000000,29.007370000000
41.087650000000,29.007350000000
41.083680000000,29.014990000000
41.089100000000,29.035370000000
41.084760000000,29.013510000000
41.041840000000,29.002990000000
41.061950000000,29.011850000000
41.053340000000,29.003820000000
41.074380000000,29.018530000000
41.080440000000,29.015540000000
41.061130000000,28.998080000000
41.060780000000,29.010830000000
41.075650000000,29.020470000000
41.076840000000,29.015430000000
41.048590000000,29.021570000000
41.066040000000,29.007370000000
41.078476490079,29.009396156746
41.079370000000,29.011590000000
41.084650000000,29.020610000000
41.066040000000,29.007370000000
41.066440000000,29.004270000000
41.072770000000,29.016660000000
41.049030000000,29.023410000000
